Estado,Municipio,Zona/Colonia,Calle/Vía de Acceso,Pilar 1 (Suelo/Extorsión),Pilar 2 (Vial/Carretera),Pilar 3 (Social/Certeza),Semáforo (Status),Dictamen & Justificación Estratégica,Latitud,Longitud,Fuentes / Evidencias Encontradas
Veracruz,Tequila,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tequila. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.7495,-96.9979,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Texcatepec,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Texcatepec. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",20.6222,-98.3007,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Texhuacán,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Texhuacán. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.6160,-97.0307,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Texistepec,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Texistepec. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",17.7775,-94.8012,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tezonapa,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tezonapa. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.5587,-96.7823,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tierra Blanca,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tierra Blanca. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.5272,-96.2152,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tihuatlán,Todo el Municipio,Accesos Principales,Alto (3/10),Alto (3/10),Alto (4/10),🔴 ROJO,"No-Go. Tihuatlán presenta incidentes recurrentes de extorsión a negocios, cobro de piso o tramos viales de alto riesgo en límites interestatales.",20.6829,-97.4868,[Histórico SESNSP] SESNSP - Foco rojo en corredor petroquímico o limítrofe
Veracruz,Tlachichilco,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlachichilco. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",20.6206,-98.1992,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlacojalpan,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlacojalpan. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.1942,-95.9324,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlacolulan,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlacolulan. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.7019,-97.0158,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlacotalpan,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlacotalpan. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.5208,-95.6230,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlacotepec de Mejía,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlacotepec de Mejía. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.1828,-96.7828,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlalixcoyan,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlalixcoyan. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.7732,-96.2059,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlalnelhuayocan,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlalnelhuayocan. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.5424,-96.9922,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlaltetela,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlaltetela. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.2837,-96.9330,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlapacoyan,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para inversión y desarrollo en Tlapacoyan. Polo residencial corporativo (Boca del Río/Riviera Veracruzana) o Pueblo Mágico consolidado con alta certidumbre.,20.0221,-97.1567,[Histórico SESNSP] C4 Veracruz / ENSU INEGI - Zona de alta plusvalía y estabilidad cívica
Veracruz,Tlaquilpa,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlaquilpa. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.6128,-97.1043,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tlilapan,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tlilapan. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.7933,-97.1037,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tomatlán,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tomatlán. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.0186,-96.9904,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tonayán,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tonayán. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.7205,-96.9376,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Totutla,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Totutla. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.2323,-96.9398,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tres Valles,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tres Valles. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.2922,-96.1664,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Tuxpan,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para inversión y desarrollo en Tuxpan. Polo residencial corporativo (Boca del Río/Riviera Veracruzana) o Pueblo Mágico consolidado con alta certidumbre.,20.9298,-97.3937,[Histórico SESNSP] C4 Veracruz / ENSU INEGI - Zona de alta plusvalía y estabilidad cívica
Veracruz,Tuxtilla,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Tuxtilla. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.1907,-95.8660,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Ursulo Galván,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Ursulo Galván. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.4461,-96.3980,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Uxpanapa,Todo el Municipio,Accesos Principales,Alto (3/10),Alto (3/10),Alto (4/10),🔴 ROJO,"No-Go. Uxpanapa presenta incidentes recurrentes de extorsión a negocios, cobro de piso o tramos viales de alto riesgo en límites interestatales.",17.3061,-94.3352,[Histórico SESNSP] SESNSP - Foco rojo en corredor petroquímico o limítrofe
Veracruz,Vega de Alatorre,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para inversión y desarrollo en Vega de Alatorre. Polo residencial corporativo (Boca del Río/Riviera Veracruzana) o Pueblo Mágico consolidado con alta certidumbre.,19.9928,-96.7202,[Histórico SESNSP] C4 Veracruz / ENSU INEGI - Zona de alta plusvalía y estabilidad cívica
Veracruz,Veracruz,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Veracruz. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.2003,-96.1384,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Villa Aldama,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Villa Aldama. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.6518,-97.1978,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Xalapa,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para inversión y desarrollo en Xalapa. Polo residencial corporativo (Boca del Río/Riviera Veracruzana) o Pueblo Mágico consolidado con alta certidumbre.,19.5408,-96.9146,[Histórico SESNSP] C4 Veracruz / ENSU INEGI - Zona de alta plusvalía y estabilidad cívica
Veracruz,Xico,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para inversión y desarrollo en Xico. Polo residencial corporativo (Boca del Río/Riviera Veracruzana) o Pueblo Mágico consolidado con alta certidumbre.,19.4458,-97.0708,[Histórico SESNSP] C4 Veracruz / ENSU INEGI - Zona de alta plusvalía y estabilidad cívica
Veracruz,Xoxocotla,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Xoxocotla. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.6296,-97.1656,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Yanga,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Yanga. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",18.8226,-96.7897,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Yecuatla,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Yecuatla. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.8466,-96.7777,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Zacualpan,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Zacualpan. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",20.5048,-98.3558,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Zaragoza,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Zaragoza. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",17.9475,-94.6351,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Zentla,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Zentla. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",19.0781,-96.7892,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Zongolica,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para inversión y desarrollo en Zongolica. Polo residencial corporativo (Boca del Río/Riviera Veracruzana) o Pueblo Mágico consolidado con alta certidumbre.,18.6518,-96.9458,[Histórico SESNSP] C4 Veracruz / ENSU INEGI - Zona de alta plusvalía y estabilidad cívica
Veracruz,Zontecomatlán de López y Fuentes,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Zontecomatlán de López y Fuentes. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",20.7358,-98.3059,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Zozocolco de Hidalgo,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (7/10),🟡 AMARILLO,"Condicionado en Zozocolco de Hidalgo. Corredor portuario, agroindustrial o cuenca del Papaloapan; operativo y transitable con precauciones habituales.",20.1307,-97.5542,[Histórico SESNSP] SESNSP - Actividad económica activa bajo supervisión estatal
Veracruz,Álamo Temapache,Todo el Municipio,Accesos Principales,Alto (3/10),Alto (3/10),Alto (4/10),🔴 ROJO,"No-Go. Álamo Temapache presenta incidentes recurrentes de extorsión a negocios, cobro de piso o tramos viales de alto riesgo en límites interestatales.",20.9952,-97.7558,[Histórico SESNSP] SESNSP - Foco rojo en corredor petroquímico o limítrofe
Oaxaca,Abejones,Todo el Municipio,Accesos Principales,Bajo (8/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado. Precaución preventiva en accesos viales o zonas periféricas de Abejones.,17.4893,-96.6199,[Histórico SESNSP] SESNSP / INPI - Municipio comunitario con gobernanza pacífica tradicional
Oaxaca,Acatlán de Pérez Figueroa,Todo el Municipio,Accesos Principales,Alto (3/10),Alto (3/10),Alto (3/10),🔴 ROJO,"No-Go. Acatlán de Pérez Figueroa registra disputas por límites agrarios, tensiones interétnicas o fricción delictiva en límites con Veracruz.",18.4512,-96.5531,[Histórico SESNSP] SESNSP - Foco de conflictividad agraria y fronteriza
Oaxaca,Asunción Cacalotepec,Todo el Municipio,Accesos Principales,Bajo (8/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado. Precaución preventiva en accesos viales o zonas periféricas de Asunción Cacalotepec.,17.0383,-95.9285,[Histórico SESNSP] SESNSP / INPI - Municipio comunitario con gobernanza pacífica tradicional
Oaxaca,Asunción Cuyotepeji,Todo el Municipio,Accesos Principales,Bajo (8/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado. Precaución preventiva en accesos viales o zonas periféricas de Asunción Cuyotepeji.,17.9303,-97.6733,[Histórico SESNSP] SESNSP / INPI - Municipio comunitario con gobernanza pacífica tradicional
Oaxaca,Asunción Ixtaltepec,Todo el Municipio,Accesos Principales,Bajo (8/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado. Precaución preventiva en accesos viales o zonas periféricas de Asunción Ixtaltepec.,16.6442,-94.9286,[Histórico SESNSP] SESNSP / INPI - Municipio comunitario con gobernanza pacífica tradicional
Oaxaca,Asunción Nochixtlán,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (9/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo sustentable e inversión en Asunción Nochixtlán. Destino turístico internacional (Huatulco/Oaxaca Capital/Pueblos Mágicos) con máxima paz comunitaria.,17.4518,-97.1844,[Histórico SESNSP] Sectur / ENSU INEGI - Destino patrimonial y turístico sustentable protegido
